Sat Apr  9 16:00:01 2016,1949227
Sun Apr 10 16:00:00 2016,1949448
Mon Apr 11 16:00:01 2016,1949675
Tue Apr 12 16:00:01 2016,1949995
Wed Apr 13 16:00:01 2016,1950333
Thu Apr 14 16:00:01 2016,1950674
Fri Apr 15 16:00:01 2016,1951042
Sat Apr 16 16:00:00 2016,1951368
Sun Apr 17 16:00:01 2016,1951663
Mon Apr 18 16:00:01 2016,1952003
Tue Apr 19 16:00:01 2016,1952368
Wed Apr 20 16:00:01 2016,1952733
Thu Apr 21 16:00:01 2016,1953205
Sat Apr 23 16:00:00 2016,1954142
Sun Apr 24 16:00:01 2016,1954634
Mon Apr 25 16:00:01 2016,1955131
Tue Apr 26 16:00:01 2016,1955732
Wed Apr 27 16:00:00 2016,1956245
Thu Apr 28 16:00:00 2016,1956707
Fri Apr 29 16:00:01 2016,1957164
Sun May  1 16:00:01 2016,1957903
Mon May  2 16:00:01 2016,1958310
Tue May  3 16:00:00 2016,1958799
Wed May  4 16:00:01 2016,1959307
Thu May  5 16:00:00 2016,1959836
Fri May  6 16:00:01 2016,1960284
Sat May  7 16:00:01 2016,1960733
Sun May  8 16:00:01 2016,1961107
Mon May  9 16:00:00 2016,1961424
Tue May 10 16:00:01 2016,1961861
Wed May 11 16:00:00 2016,1962572
Thu May 12 16:00:00 2016,1963194
Fri May 13 16:00:00 2016,1963728
Sat May 14 16:00:00 2016,1964181
Sun May 15 16:00:01 2016,1964504
Mon May 16 16:00:01 2016,1964839
Tue May 17 16:00:00 2016,1965304
Wed May 18 16:00:01 2016,1965801
Thu May 19 16:00:01 2016,1966312
Fri May 20 16:00:01 2016,1966775
Sat May 21 16:00:01 2016,1967184
Sun May 22 16:00:00 2016,1967484
Mon May 23 16:00:00 2016,1967893
Tue May 24 16:00:00 2016,1968422
Wed May 25 16:00:01 2016,1968920
Thu May 26 16:00:01 2016,1969370
Sat May 28 16:00:01 2016,1970300
Sun May 29 16:00:01 2016,1970638
Mon May 30 16:00:00 2016,1971079
Tue May 31 16:00:01 2016,1971502
Thu Jun  2 16:00:00 2016,1972416
